0.1	0.0172699	1.00119e-11	1.25361e-09	8.89353e-08
0.1	0.0182348	1.16753e-11	1.3855e-09	9.32496e-08
0.1	0.0192537	1.36208e-11	1.53193e-09	9.78217e-08
0.1	0.0203295	1.58974e-11	1.69462e-09	1.0267e-07
0.1	0.0214655	1.8563e-11	1.87548e-09	1.07817e-07
0.1	0.0226649	2.16854e-11	2.07665e-09	1.13283e-07
0.1	0.0239313	2.53454e-11	2.30057e-09	1.19095e-07
0.1	0.0252685	2.96377e-11	2.54997e-09	1.25279e-07
0.1	0.0266804	3.46748e-11	2.82794e-09	1.31865e-07
0.1	0.0281712	4.05896e-11	3.13799e-09	1.38886e-07
0.1	0.0297453	4.75396e-11	3.48407e-09	1.46378e-07
0.1	0.0314073	5.57117e-11	3.87068e-09	1.54381e-07
0.1	0.0331622	6.53274e-11	4.30291e-09	1.62938e-07
0.1	0.0350152	7.66503e-11	4.78656e-09	1.721e-07
0.1	0.0369717	8.99937e-11	5.32822e-09	1.81917e-07
0.1	0.0390376	1.05731e-10	5.93541e-09	1.92452e-07
0.1	0.0412188	1.24307e-10	6.6167e-09	2.03768e-07
0.1	0.043522	1.46252e-10	7.3819e-09	2.15941e-07
0.1	0.0459538	1.72202e-10	8.24221e-09	2.29049e-07
0.1	0.0485215	2.02915e-10	9.21051e-09	2.43185e-07
0.1	0.0512327	2.39303e-10	1.03015e-08	2.58448e-07
0.1	0.0540954	2.82457e-10	1.15323e-08	2.74951e-07
0.1	0.057118	3.33689e-10	1.29222e-08	2.92817e-07
0.1	0.0603095	3.94577e-10	1.44938e-08	3.12186e-07
0.1	0.0636794	4.67022e-10	1.6273e-08	3.3321e-07
0.1	0.0672375	5.53316e-10	1.82897e-08	3.56062e-07
0.1	0.0709945	6.5623e-10	2.05786e-08	3.8093e-07
0.1	0.0749614	7.79111e-10	2.31797e-08	4.08025e-07
0.1	0.0791499	9.26011e-10	2.61393e-08	4.37578e-07
0.1	0.0835725	1.10184e-09	2.9511e-08	4.69844e-07
0.1	0.0882422	1.31257e-09	3.33569e-08	5.05103e-07
0.1	0.0931728	1.56541e-09	3.77488e-08	5.43658e-07
0.1	0.098379	1.86916e-09	4.27698e-08	5.8584e-07
0.1	0.103876	2.2345e-09	4.8516e-08	6.32003e-07
0.1	0.10968	2.67439e-09	5.5098e-08	6.82524e-07
0.1	0.115809	3.20462e-09	6.26435e-08	7.37801e-07
0.1	0.12228	3.84432e-09	7.12988e-08	7.98245e-07
0.1	0.129112	4.61675e-09	8.12315e-08	8.64277e-07
0.1	0.136326	5.55009e-09	9.26326e-08	9.36315e-07
0.1	0.143944	6.67847e-09	1.05719e-07	1.01477e-06
0.1	0.151987	8.04309e-09	1.20735e-07	1.10001e-06
0.1	0.160479	9.69361e-09	1.37956e-07	1.19238e-06
0.1	0.169446	1.16897e-08	1.57687e-07	1.29214e-06
0.1	0.178914	1.41027e-08	1.80264e-07	1.39947e-06
0.1	0.188911	1.70178e-08	2.06059e-07	1.51446e-06
0.1	0.199467	2.05361e-08	2.35469e-07	1.63704e-06
0.1	0.210612	2.47768e-08	2.68924e-07	1.767e-06
0.1	0.22238	2.988e-08	3.06878e-07	1.90397e-06
0.1	0.234806	3.60095e-08	3.49802e-07	2.04738e-06
0.1	0.247926	4.33551e-08	3.98183e-07	2.19651e-06
0.1	0.261779	5.21358e-08	4.52516e-07	2.35043e-06
0.1	0.276406	6.26025e-08	5.13291e-07	2.50808e-06
0.1	0.291851	7.50407e-08	5.80989e-07	2.66826e-06
0.1	0.308158	8.97735e-08	6.56074e-07	2.82965e-06
0.1	0.325377	1.07164e-07	7.38982e-07	2.99089e-06
0.1	0.343557	1.27618e-07	8.30118e-07	3.15064e-06
0.1	0.362754	1.51588e-07	9.2985e-07	3.30756e-06
0.1	0.383023	1.79572e-07	1.03851e-06	3.46041e-06
0.1	0.404425	2.12124e-07	1.15638e-06	3.60807e-06
0.1	0.427023	2.4985e-07	1.28373e-06	3.74959e-06
0.1	0.450883	2.93415e-07	1.42077e-06	3.88418e-06
0.1	0.476077	3.43553e-07	1.56771e-06	4.01126e-06
0.1	0.502678	4.01063e-07	1.72472e-06	4.13042e-06
0.1	0.530765	4.66827e-07	1.89199e-06	4.24144e-06
0.1	0.560422	5.41811e-07	2.0697e-06	4.34427e-06
0.1	0.591737	6.27077e-07	2.25803e-06	4.439e-06
0.1	0.6248	7.23797e-07	2.45721e-06	4.52584e-06
0.1	0.659712	8.33262e-07	2.66747e-06	4.60511e-06
0.1	0.696574	9.56904e-07	2.88909e-06	4.67717e-06
0.1	0.735496	1.0963e-06	3.12241e-06	4.74247e-06
0.1	0.776592	1.25322e-06	3.36779e-06	4.80147e-06
0.1	0.819985	1.4296e-06	3.62566e-06	4.85463e-06
0.1	0.865803	1.62761e-06	3.89652e-06	4.90244e-06
0.1	0.91418	1.84967e-06	4.18089e-06	4.94537e-06
0.1	0.965261	2.09848e-06	4.47939e-06	4.98385e-06
0.1	1.0192	2.37701e-06	4.7927e-06	5.0183e-06
0.1	1.07614	2.68863e-06	5.12153e-06	5.04913e-06
0.1	1.13627	3.03705e-06	5.4667e-06	5.07668e-06
0.1	1.19977	3.42642e-06	5.82906e-06	5.10131e-06
0.1	1.2668	3.86139e-06	6.20957e-06	5.12331e-06
0.1	1.33759	4.34713e-06	6.60921e-06	5.14296e-06
0.1	1.41233	4.88939e-06	7.02908e-06	5.16051e-06
0.1	1.49124	5.49463e-06	7.47031e-06	5.17618e-06
0.1	1.57457	6.17001e-06	7.93413e-06	5.19016e-06
0.1	1.66255	6.92353e-06	8.42184e-06	5.20268e-06
0.1	1.75544	7.76413e-06	8.93483e-06	5.21387e-06
0.1	1.85353	8.70176e-06	9.47458e-06	5.22387e-06
0.1	1.9571	9.74754e-06	1.00426e-05	5.23276e-06
0.1	2.06645	1.09138e-05	1.06405e-05	5.24071e-06
0.1	2.18192	1.22144e-05	1.12701e-05	5.2478e-06
0.1	2.30383	1.36648e-05	1.19332e-05	5.25416e-06
0.1	2.43256	1.5282e-05	1.26317e-05	5.25988e-06
0.1	2.56849	1.70852e-05	1.33677e-05	5.26501e-06
0.1	2.712	1.90958e-05	1.41434e-05	5.26962e-06
0.1	2.86354	2.13377e-05	1.4961e-05	5.27374e-06
0.1	3.02354	2.38373e-05	1.58229e-05	5.27744e-06
0.1	3.19248	2.66242e-05	1.67317e-05	5.28075e-06
